,referer,receiver,shared_Count,Unique_Beneficiaries,Number_Same_Day_Visits,Type_referer,State_referer,Type_receiver,State_receiver,Taxonomy_Code,Grouping,Classification,Specialization
23258,1154311694,1932311883,85,38,1,1.0,HI,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23259,1154348696,1932311883,15,11,0,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23260,1164450672,1932311883,25,11,0,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23261,1164484721,1932311883,34,17,0,1.0,ID,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23262,1164686218,1932311883,116,22,11,1.0,MI,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23263,1174560338,1932311883,34,12,0,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23264,1174581839,1932311883,80,26,2,1.0,CT,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23265,1205887353,1932311883,35,13,4,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23266,1205923539,1932311883,118,53,9,2.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23267,1225010119,1932311883,38,11,3,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23268,1245205574,1932311883,24,14,0,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23269,1245220730,1932311883,27,15,5,1.0,CA,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23270,1245288331,1932311883,83,27,0,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23271,1245375799,1932311883,55,21,6,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23272,1245463595,1932311883,76,27,2,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23273,1245478486,1932311883,137,31,0,1.0,NY,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23274,1265436695,1932311883,61,23,1,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23275,1275550964,1932311883,66,19,6,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23276,1275572331,1932311883,115,46,1,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23277,1285835413,1932311883,18,16,0,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23278,1295710580,1932311883,31,11,0,2.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23279,1306811096,1932311883,374,59,18,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23280,1316098387,1932311883,132,56,1,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23281,1316904790,1932311883,63,22,1,1.0,NC,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23282,1316912918,1932311883,42,24,1,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23283,1326201526,1932311883,93,42,2,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23284,1336101005,1932311883,44,21,3,1.0,ID,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23285,1336107838,1932311883,398,172,8,2.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23286,1336180751,1932311883,77,42,3,1.0,CA,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23287,1346325404,1932311883,75,45,4,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23288,1346468105,1932311883,52,35,0,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23289,1356534721,1932311883,205,31,19,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23290,1366511966,1932311883,62,13,6,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23291,1366555245,1932311883,24,21,1,2.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23292,1376521575,1932311883,128,38,1,2.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23293,1376554592,1932311883,63,44,0,2.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23294,1386602431,1932311883,74,12,2,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23295,1386857738,1932311883,38,22,0,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23296,1407190572,1932311883,32,17,0,1.0,TX,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23297,1407814569,1932311883,108,23,1,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23298,1417113366,1932311883,16,14,0,1.0,CO,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23299,1427145895,1932311883,67,31,2,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23300,1437103256,1932311883,41,12,0,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23301,1437131406,1932311883,22,15,5,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23302,1447332705,1932311883,31,13,0,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23303,1447580022,1932311883,135,50,9,1.0,FL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23304,1457372054,1932311883,21,17,0,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23305,1477509537,1932311883,147,62,0,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23306,1487675088,1932311883,17,12,0,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23307,1487902565,1932311883,24,19,0,1.0,CA,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23308,1508876160,1932311883,53,37,1,2.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23309,1518988179,1932311883,34,26,0,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23310,1528069481,1932311883,238,29,16,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23311,1548223860,1932311883,49,18,1,1.0,ID,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23312,1548228711,1932311883,57,11,3,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23313,1548243678,1932311883,37,19,0,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23314,1548306343,1932311883,106,59,4,2.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23315,1558310789,1932311883,55,19,0,1.0,AL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23316,1558357905,1932311883,41,16,2,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23317,1578513602,1932311883,27,15,1,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23318,1578514543,1932311883,505,86,22,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23319,1578579116,1932311883,54,29,13,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23320,1578772570,1932311883,269,81,42,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23321,1588656912,1932311883,70,32,1,2.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23322,1588786735,1932311883,24,17,0,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23323,1598776049,1932311883,109,20,8,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23324,1609820919,1932311883,29,17,0,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23325,1639152655,1932311883,36,15,0,1.0,CO,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23326,1639491756,1932311883,20,13,0,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23327,1649258294,1932311883,17,14,6,2.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23328,1649330465,1932311883,57,13,1,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23329,1659355295,1932311883,130,23,3,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23330,1659537298,1932311883,32,19,1,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23331,1659545002,1932311883,53,12,1,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23332,1669574299,1932311883,146,36,5,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23333,1669631339,1932311883,142,25,6,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23334,1669637153,1932311883,50,22,0,1.0,IN,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23335,1669795423,1932311883,88,44,2,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23336,1689903726,1932311883,109,19,7,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23337,1699046656,1932311883,158,23,11,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23338,1710153473,1932311883,79,32,20,2.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23339,1710917836,1932311883,45,22,1,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23340,1720075542,1932311883,23,12,0,1.0,PA,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23341,1720185507,1932311883,27,14,0,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23342,1730126012,1932311883,49,11,3,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23343,1730193004,1932311883,67,36,8,2.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23344,1740208578,1932311883,30,15,1,2.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23345,1740220193,1932311883,52,22,0,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23346,1740236835,1932311883,52,23,0,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23347,1740296227,1932311883,74,37,1,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23348,1750300935,1932311883,210,103,34,2.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23349,1750338935,1932311883,15,14,0,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23350,1750350187,1932311883,285,69,28,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23351,1750389490,1932311883,47,12,0,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23352,1750433132,1932311883,28,12,1,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23353,1760469639,1932311883,32,16,0,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23354,1770549594,1932311883,19,18,2,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23355,1770563009,1932311883,28,11,1,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23356,1770568123,1932311883,184,87,6,2.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23357,1770802308,1932311883,321,114,17,2.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23358,1780638932,1932311883,30,14,1,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23359,1790897049,1932311883,66,17,0,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23360,1801875679,1932311883,41,11,0,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23361,1821015678,1932311883,28,20,0,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23362,1821057324,1932311883,123,18,15,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23363,1821090606,1932311883,24,12,1,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23364,1821124033,1932311883,19,15,0,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23365,1831133693,1932311883,307,61,12,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23366,1831145804,1932311883,58,37,0,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23367,1831170232,1932311883,224,120,2,2.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23368,1831268432,1932311883,43,15,1,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23369,1841285897,1932311883,43,13,1,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23370,1851326110,1932311883,146,67,4,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23371,1851343537,1932311883,25,15,2,2.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23372,1851387955,1932311883,32,14,0,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
23373,1851442230,1932311883,51,29,3,1.0,IL,1.0,IL,2081H0002X,Allopathic & Osteopathic Physicians,Physical Medicine & Rehabilitation,Hospice and Palliative Medicine
